employee_id,job_title,department,location,salary,hire_date,termination_date,is_active,absence_days,sick_days,vacation_days_taken,bank_hours,overtime_hours,tardiness_count,gender,marital_status,number_of_dependents,education_level,performance_rating,bonus_percentage,shift,contract_type,cost_center,compliance_status,health_plan,email,tenure_years,probation_completed,manager_id,last_promotion_date,last_training_date
EMP_22360,Engenheiro de Dados,Operações,Salvador,8313.52,2019-03-08,,True,0,1,16,79,99,8,Male,Single,0,High School,5,9.0,Afternoon,Contractor,CC011,Non-Compliant,Basic,emp_22360@company.com,6.32,True,EMP_00014,,2024-09-23
EMP_22361,Desenvolvedor Python,Jurídico,Porto Alegre,5852.7,2014-10-18,,True,1,4,10,43,47,5,Female,Divorced,0,Bachelors,4,7.1,Afternoon,Permanent,CC012,Compliant,Premium,emp_22361@company.com,10.71,True,EMP_00374,,2024-03-18
EMP_22362,Diretor de Operações,Marketing,Curitiba,4583.64,2015-07-29,,True,1,2,14,-56,49,3,Male,Single,1,High School,2,4.76,Morning,Contractor,CC011,Compliant,Basic,emp_22362@company.com,9.93,True,EMP_00570,,2024-02-29
EMP_22363,Desenvolvedor Python,Operações,Salvador,3985.65,2020-08-21,,True,5,3,16,58,69,6,Female,Single,3,High School,2,9.83,Afternoon,Permanent,CC028,Compliant,Standard,emp_22363@company.com,4.86,True,EMP_00298,,2024-03-06
EMP_22364,Consultor de BI,Jurídico,Fortaleza,4101.76,2024-11-03,,True,0,2,11,-32,16,4,Male,Married,0,Masters,5,14.14,Morning,Permanent,CC033,Compliant,Basic,emp_22364@company.com,0.65,True,EMP_00328,,2025-04-07
EMP_22365,Coordenador de TI,Operações,Rio de Janeiro,4640.13,2013-03-23,2014-01-02,False,2,2,15,-3,12,6,Female,Single,3,High School,3,14.94,Morning,Permanent,CC006,Non-Compliant,Standard,emp_22365@company.com,12.28,True,EMP_00671,2019-10-04,2024-10-01
EMP_22366,Gerente de RH,Financeiro,Porto Alegre,3745.73,2014-06-24,2021-11-15,False,3,1,15,-41,50,4,Male,Divorced,1,Bachelors,5,13.31,Morning,Contractor,CC038,Compliant,Basic,emp_22366@company.com,11.02,True,EMP_00519,2023-12-10,2024-07-29
EMP_22367,Analista de Dados,Vendas,Belo Horizonte,3290.8,2018-06-06,,True,2,1,13,21,13,3,Male,Married,2,Bachelors,4,9.52,Morning,Contractor,CC005,Compliant,Basic,emp_22367@company.com,7.07,True,EMP_00340,2020-08-06,2024-06-18
EMP_22368,Engenheiro de Dados,Vendas,Curitiba,3919.24,2011-11-08,2019-08-08,False,0,5,10,32,61,9,Male,Single,2,Bachelors,1,4.85,Morning,Permanent,CC004,Compliant,Basic,emp_22368@company.com,13.65,True,EMP_00106,2022-01-18,
EMP_22369,Engenheiro de Dados,TI,Curitiba,6646.79,2010-08-16,,True,1,3,15,-98,89,4,Male,Divorced,4,High School,1,8.76,Night,Permanent,CC044,Compliant,Basic,emp_22369@company.com,14.88,True,EMP_00727,2020-06-15,2023-07-19
EMP_22370,Desenvolvedor Python,Vendas,Porto Alegre,6100.18,2023-10-21,,True,0,4,9,137,91,8,Male,Widowed,1,Bachelors,3,8.2,Afternoon,Contractor,CC040,Non-Compliant,Basic,emp_22370@company.com,1.69,True,EMP_00904,2025-02-24,2025-05-04
EMP_22371,Auxiliar Administrativo,Jurídico,Salvador,7111.71,2023-11-24,2025-02-02,False,1,3,19,-47,96,8,Male,Married,1,Masters,1,4.16,Night,Permanent,CC005,Non-Compliant,Basic,emp_22371@company.com,1.6,True,EMP_00260,2025-03-05,2025-05-20
EMP_22372,Coordenador de TI,Operações,São Paulo,5867.26,2015-03-13,,True,2,5,11,187,70,7,Male,Divorced,0,Bachelors,5,7.72,Afternoon,Temporary,CC045,Compliant,Premium,emp_22372@company.com,10.31,True,EMP_00372,2022-01-08,2024-01-10
EMP_22373,Consultor de BI,Jurídico,Fortaleza,3386.64,2013-06-09,,True,4,3,19,-71,22,4,Male,Divorced,2,High School,2,15.54,Morning,Permanent,CC047,Compliant,Premium,emp_22373@company.com,12.07,True,EMP_00134,2019-11-29,2025-06-17
EMP_22374,Diretor de Operações,Financeiro,São Paulo,6988.88,2019-01-29,,True,0,5,12,8,55,4,Male,Divorced,0,Bachelors,3,10.73,Morning,Permanent,CC041,Compliant,Standard,emp_22374@company.com,6.42,True,EMP_00693,2021-04-02,
EMP_22375,Gerente de RH,Financeiro,Salvador,3990.62,2010-09-22,,True,2,4,18,-33,78,2,Other,Single,0,Bachelors,4,14.32,Afternoon,Permanent,CC035,Compliant,Standard,emp_22375@company.com,14.78,True,EMP_00538,2024-04-05,2025-02-20
EMP_22376,Auxiliar Administrativo,Jurídico,Rio de Janeiro,7293.23,2016-08-20,,True,4,6,18,-2,5,3,Female,Widowed,0,Bachelors,2,8.74,Morning,Permanent,CC034,Compliant,Basic,emp_22376@company.com,8.87,True,EMP_00827,2019-12-22,2025-02-11
EMP_22377,Engenheiro de Dados,Vendas,Rio de Janeiro,3668.16,2014-02-01,,True,2,3,12,140,27,7,Male,Divorced,0,Bachelors,3,8.16,Morning,Contractor,CC047,Compliant,Basic,emp_22377@company.com,11.42,True,EMP_00005,,
EMP_22378,Desenvolvedor Python,Jurídico,Fortaleza,4625.05,2018-09-06,,True,3,2,15,66,23,1,Female,Divorced,1,High School,1,12.56,Morning,Permanent,CC001,Non-Compliant,Standard,emp_22378@company.com,6.82,True,EMP_00867,2025-02-14,2025-06-19
EMP_22379,Coordenador de TI,TI,Salvador,5277.22,2020-01-25,,True,1,3,13,-81,27,8,Male,Married,1,Bachelors,2,7.33,Morning,Contractor,CC005,Compliant,Basic,emp_22379@company.com,5.43,True,EMP_00972,2024-05-27,
EMP_22380,Auxiliar Administrativo,Marketing,São Paulo,7348.81,2011-10-20,2013-10-15,False,2,1,15,-46,57,2,Female,Single,2,High School,2,14.79,Morning,Permanent,CC034,Compliant,Premium,emp_22380@company.com,13.7,True,EMP_00384,2020-07-23,2024-09-18
EMP_22381,Desenvolvedor Python,Financeiro,Salvador,6351.99,2023-10-23,2024-05-14,False,2,1,15,49,24,5,Male,Widowed,2,High School,2,6.88,Morning,Permanent,CC025,Non-Compliant,Standard,emp_22381@company.com,1.69,True,EMP_00129,2025-05-18,2024-10-10
EMP_22382,Auxiliar Administrativo,Vendas,São Paulo,6040.0,2011-01-30,,True,4,4,15,-81,63,4,Female,Widowed,2,Bachelors,3,13.61,Morning,Permanent,CC043,Compliant,Standard,emp_22382@company.com,14.42,True,EMP_00446,,2023-08-20
EMP_22383,Auxiliar Administrativo,Financeiro,Rio de Janeiro,9771.34,2010-10-08,,True,6,5,8,-70,75,1,Female,Divorced,1,High School,2,19.53,Morning,Permanent,CC038,Compliant,Basic,emp_22383@company.com,14.74,True,EMP_00112,2024-01-19,2024-05-17
EMP_22384,Consultor de BI,Recursos Humanos,Porto Alegre,2326.03,2018-12-28,,True,1,1,13,-70,49,5,Female,Widowed,0,Masters,3,9.6,Morning,Permanent,CC042,Compliant,Standard,emp_22384@company.com,6.51,True,EMP_00311,,
EMP_22385,Consultor de BI,TI,Porto Alegre,3923.24,2014-10-19,,True,0,0,15,-91,69,4,Female,Divorced,1,Bachelors,4,13.77,Morning,Permanent,CC019,Compliant,Basic,emp_22385@company.com,10.7,True,EMP_00528,,2024-12-01
EMP_22386,Analista de Dados,Marketing,Belo Horizonte,3837.62,2020-03-10,,True,4,3,15,87,63,5,Other,Married,1,High School,3,0.47,Night,Permanent,CC031,Compliant,Basic,emp_22386@company.com,5.31,True,EMP_00296,2023-12-11,2024-09-23
EMP_22387,Gerente de RH,TI,Fortaleza,2458.7,2011-08-12,2012-06-02,False,0,0,19,20,45,10,Male,Married,2,High School,1,12.64,Morning,Permanent,CC005,Compliant,Basic,emp_22387@company.com,13.89,True,EMP_00634,,2023-12-10
EMP_22388,Consultor de BI,TI,Salvador,4560.96,2019-05-20,,True,2,5,22,115,99,4,Female,Single,3,High School,4,12.33,Afternoon,Permanent,CC021,Non-Compliant,Basic,emp_22388@company.com,6.12,True,EMP_00229,2023-10-15,
EMP_22389,Auxiliar Administrativo,Jurídico,São Paulo,7375.54,2019-03-07,,True,3,3,15,-82,69,5,Female,Divorced,1,Bachelors,1,7.76,Morning,Temporary,CC002,Compliant,Standard,emp_22389@company.com,6.32,True,EMP_00668,,
EMP_22390,Gerente de RH,TI,Rio de Janeiro,4816.71,2011-10-31,,True,1,2,17,-35,14,2,Female,Single,2,High School,4,8.04,Afternoon,Permanent,CC009,Compliant,Basic,emp_22390@company.com,13.67,True,EMP_00637,,2024-11-17
EMP_22391,Engenheiro de Dados,Operações,Rio de Janeiro,5333.99,2014-08-26,,True,3,2,15,-86,94,3,Female,Widowed,1,Bachelors,1,17.79,Afternoon,Permanent,CC045,Compliant,Basic,emp_22391@company.com,10.85,True,EMP_00398,2020-03-15,
EMP_22392,Coordenador de TI,Marketing,Porto Alegre,2554.89,2011-07-18,,True,1,3,17,-93,16,6,Male,Single,2,High School,3,7.63,Morning,Contractor,CC031,Compliant,Standard,emp_22392@company.com,13.96,True,EMP_00306,2013-02-27,2025-02-07
EMP_22393,Analista de Dados,Recursos Humanos,São Paulo,4406.95,2024-05-02,2025-01-14,False,1,2,16,21,48,8,Male,Widowed,0,High School,4,11.22,Morning,Permanent,CC009,Compliant,Standard,emp_22393@company.com,1.16,True,EMP_00212,2025-05-06,2024-10-30
EMP_22394,Auxiliar Administrativo,Operações,Rio de Janeiro,5076.6,2016-12-19,,True,1,4,8,-68,41,8,Female,Married,0,Bachelors,1,5.63,Night,Permanent,CC026,Compliant,Basic,emp_22394@company.com,8.53,True,EMP_00902,2024-10-20,
EMP_22395,Analista Financeiro,Vendas,Rio de Janeiro,7284.8,2018-12-29,2022-02-08,False,1,1,22,-5,95,6,Female,Widowed,1,Bachelors,2,1.23,Afternoon,Temporary,CC023,Compliant,Premium,emp_22395@company.com,6.51,True,EMP_00169,2021-09-19,
EMP_22396,Engenheiro de Dados,Operações,Salvador,2650.17,2012-06-26,,True,2,2,14,181,86,6,Female,Divorced,1,Bachelors,5,8.83,Night,Temporary,CC010,Non-Compliant,Basic,emp_22396@company.com,13.02,True,EMP_00229,,2024-09-25
EMP_22397,Gerente de RH,Operações,Porto Alegre,5089.98,2023-12-19,2024-03-02,False,1,0,9,84,58,5,Female,Divorced,1,Bachelors,5,4.69,Morning,Permanent,CC014,Compliant,Standard,emp_22397@company.com,1.53,True,EMP_00717,2025-02-28,
EMP_22398,Diretor de Operações,Jurídico,Rio de Janeiro,8173.64,2021-09-11,,True,2,3,12,113,91,5,Male,Married,0,PhD,2,13.28,Morning,Permanent,CC025,Compliant,Basic,emp_22398@company.com,3.8,True,EMP_00245,2023-10-23,
EMP_22399,Gerente de RH,Financeiro,São Paulo,5109.83,2017-07-21,,True,2,1,15,-1,36,6,Female,Widowed,1,Bachelors,3,6.94,Morning,Temporary,CC041,Compliant,Standard,emp_22399@company.com,7.95,True,EMP_00463,2021-05-14,2025-02-06
EMP_22400,Desenvolvedor Python,TI,Belo Horizonte,1768.88,2010-03-26,,True,1,3,19,27,59,6,Female,Single,0,High School,2,0.0,Morning,Permanent,CC022,Compliant,Basic,emp_22400@company.com,15.27,True,EMP_00200,2014-09-26,2024-10-18
EMP_22401,Engenheiro de Dados,Financeiro,Salvador,8558.35,2017-02-25,,True,1,3,17,171,0,6,Male,Married,1,High School,2,6.12,Morning,Permanent,CC032,Compliant,Standard,emp_22401@company.com,8.35,True,EMP_00877,,2024-12-20
EMP_22402,Gerente de RH,Vendas,Belo Horizonte,7469.79,2024-12-09,,True,0,3,15,126,50,3,Female,Married,0,PhD,3,13.06,Night,Permanent,CC038,Non-Compliant,Basic,emp_22402@company.com,0.56,True,EMP_00019,,2023-12-20
EMP_22403,Auxiliar Administrativo,Jurídico,Rio de Janeiro,7738.79,2014-05-23,2023-10-26,False,3,2,15,-26,87,9,Female,Single,1,High School,3,8.2,Morning,Permanent,CC014,Compliant,Standard,emp_22403@company.com,11.11,True,EMP_00459,,2025-04-08
EMP_22404,Gerente de RH,Operações,Salvador,2512.43,2022-12-04,,True,2,7,21,47,12,6,Male,Single,1,High School,4,15.77,Morning,Permanent,CC024,Compliant,Basic,emp_22404@company.com,2.57,True,EMP_00349,2023-12-06,2023-11-20
EMP_22405,Diretor de Operações,Recursos Humanos,Fortaleza,9024.91,2020-08-08,,True,5,5,18,132,18,9,Male,Single,1,High School,4,9.57,Night,Permanent,CC016,Compliant,Basic,emp_22405@company.com,4.9,True,EMP_00583,,
EMP_22406,Consultor de BI,Marketing,Porto Alegre,4453.45,2015-06-15,,True,3,3,7,181,87,5,Male,Divorced,0,Bachelors,3,13.06,Morning,Permanent,CC030,Compliant,Standard,emp_22406@company.com,10.05,True,EMP_00870,,2024-09-28
EMP_22407,Desenvolvedor Python,Operações,Salvador,4981.12,2021-12-18,,True,5,5,14,99,2,5,Female,Widowed,1,High School,2,8.27,Afternoon,Permanent,CC028,Compliant,Basic,emp_22407@company.com,3.53,True,EMP_00867,2025-03-16,2025-03-20
EMP_22408,Estagiário,Operações,Porto Alegre,4594.45,2022-09-30,,True,3,1,17,-75,3,3,Female,Divorced,3,High School,4,6.42,Morning,Permanent,CC024,Compliant,Basic,emp_22408@company.com,2.75,True,EMP_00971,,2024-08-19
EMP_22409,Engenheiro de Dados,Marketing,Porto Alegre,7893.87,2018-08-19,,True,2,1,16,-48,10,5,Male,Single,1,High School,1,5.65,Morning,Permanent,CC028,Compliant,Standard,emp_22409@company.com,6.87,True,EMP_00493,,
EMP_22410,Gerente de RH,Marketing,Fortaleza,5640.4,2023-11-14,,True,1,1,21,-47,54,7,Female,Divorced,2,Bachelors,1,4.69,Morning,Temporary,CC014,Compliant,Basic,emp_22410@company.com,1.63,True,EMP_00079,,2025-04-11
EMP_22411,Diretor de Operações,Financeiro,Curitiba,6963.48,2022-10-31,,True,3,4,18,-19,45,7,Male,Married,1,Bachelors,2,11.97,Night,Permanent,CC013,Compliant,Basic,emp_22411@company.com,2.67,True,EMP_00905,2025-02-13,
EMP_22412,Analista de Dados,TI,Salvador,6151.8,2011-11-02,2016-10-27,False,0,4,25,-86,21,6,Male,Divorced,1,Masters,2,7.77,Night,Permanent,CC009,Compliant,Standard,emp_22412@company.com,13.67,True,EMP_00576,,2023-12-20
EMP_22413,Coordenador de TI,Recursos Humanos,Belo Horizonte,5809.92,2013-12-18,,True,1,2,24,-12,93,7,Female,Single,0,Bachelors,5,9.13,Morning,Permanent,CC019,Non-Compliant,Basic,emp_22413@company.com,11.54,True,EMP_00657,2024-05-16,2024-01-11
EMP_22414,Gerente de RH,TI,Belo Horizonte,4106.43,2017-02-21,,True,1,8,13,-100,70,6,Female,Married,2,Masters,4,2.79,Afternoon,Contractor,CC015,Compliant,Basic,emp_22414@company.com,8.36,True,EMP_00760,,
EMP_22415,Gerente de RH,Financeiro,Porto Alegre,9624.28,2021-09-08,,True,1,0,10,-68,48,6,Other,Single,2,Bachelors,5,13.7,Night,Permanent,CC003,Compliant,Standard,emp_22415@company.com,3.81,True,EMP_00501,,2023-08-30
EMP_22416,Gerente de RH,Jurídico,Rio de Janeiro,3073.21,2020-04-09,2025-04-18,False,0,5,20,73,17,6,Male,Married,1,Bachelors,1,11.41,Morning,Permanent,CC001,Non-Compliant,Standard,emp_22416@company.com,5.23,True,EMP_00447,,2024-11-25
EMP_22417,Consultor de BI,Recursos Humanos,Rio de Janeiro,6824.51,2018-10-02,,True,1,4,15,-14,4,6,Female,Widowed,1,Masters,2,21.56,Morning,Permanent,CC024,Compliant,Basic,emp_22417@company.com,6.75,True,EMP_00657,,2024-05-27
EMP_22418,Analista de Dados,Marketing,Rio de Janeiro,6753.31,2010-09-15,,True,2,1,20,20,81,7,Female,Single,3,Bachelors,1,13.51,Morning,Permanent,CC049,Compliant,Basic,emp_22418@company.com,14.8,True,EMP_00060,2022-07-01,
EMP_22419,Diretor de Operações,Recursos Humanos,Salvador,8308.71,2011-11-24,2011-12-24,False,2,3,15,182,35,8,Male,Married,0,Bachelors,1,14.02,Morning,Permanent,CC013,Compliant,Basic,emp_22419@company.com,13.61,True,EMP_00924,2013-06-30,2024-03-13
EMP_22420,Coordenador de TI,Operações,Belo Horizonte,8776.18,2014-10-09,,True,3,0,19,60,47,5,Male,Divorced,3,Bachelors,5,3.47,Afternoon,Permanent,CC019,Compliant,Basic,emp_22420@company.com,10.73,True,EMP_00624,2022-08-24,2025-05-04
EMP_22421,Consultor de BI,Marketing,Fortaleza,5725.22,2010-02-24,,True,1,4,18,162,39,5,Female,Single,1,High School,2,13.2,Morning,Permanent,CC007,Compliant,Standard,emp_22421@company.com,15.36,True,EMP_00693,,
EMP_22422,Auxiliar Administrativo,Financeiro,Belo Horizonte,7060.79,2010-06-01,,True,1,6,13,26,58,6,Male,Single,0,High School,5,16.32,Morning,Permanent,CC024,Compliant,Basic,emp_22422@company.com,15.09,True,EMP_00612,2016-08-06,
EMP_22423,Diretor de Operações,TI,Curitiba,9529.75,2014-12-03,,True,3,1,16,71,96,4,Female,Divorced,1,Masters,4,7.98,Morning,Permanent,CC019,Compliant,Premium,emp_22423@company.com,10.58,True,EMP_00824,2017-12-15,2024-06-23
EMP_22424,Estagiário,Jurídico,Rio de Janeiro,5869.65,2016-10-07,2025-05-18,False,1,4,18,122,55,7,Male,Widowed,0,Masters,5,11.74,Night,Permanent,CC027,Compliant,Standard,emp_22424@company.com,8.73,True,EMP_00655,,2025-04-29
EMP_22425,Gerente de RH,Vendas,Curitiba,3867.13,2020-06-27,,True,1,2,16,-100,8,5,Male,Married,2,High School,2,23.34,Night,Permanent,CC003,Compliant,Standard,emp_22425@company.com,5.01,True,EMP_00909,,2025-04-30
EMP_22426,Diretor de Operações,Marketing,Belo Horizonte,5231.06,2014-07-13,,True,1,4,15,-85,88,6,Female,Single,1,Masters,5,4.38,Morning,Permanent,CC015,Compliant,Premium,emp_22426@company.com,10.97,True,EMP_00054,2016-01-13,
EMP_22427,Coordenador de TI,Jurídico,Rio de Janeiro,3390.71,2021-09-29,,True,1,1,15,28,82,4,Female,Married,2,Masters,5,8.08,Morning,Permanent,CC004,Compliant,Basic,emp_22427@company.com,3.75,True,EMP_00174,,2025-04-03
EMP_22428,Estagiário,Vendas,Rio de Janeiro,6743.63,2016-04-19,,True,2,4,14,-98,72,5,Male,Single,0,Bachelors,5,10.78,Night,Contractor,CC001,Compliant,Basic,emp_22428@company.com,9.2,True,EMP_00839,,2024-05-09
EMP_22429,Coordenador de TI,Recursos Humanos,Salvador,8128.91,2024-01-10,,True,2,5,12,-49,60,2,Male,Widowed,0,High School,2,16.05,Morning,Permanent,CC016,Compliant,Premium,emp_22429@company.com,1.47,True,EMP_00657,2025-04-29,
EMP_22430,Estagiário,TI,Curitiba,5757.92,2014-08-02,2017-06-23,False,0,3,13,-70,8,5,Female,Widowed,2,Bachelors,5,2.86,Morning,Permanent,CC042,Compliant,Standard,emp_22430@company.com,10.92,True,EMP_00725,2023-02-24,2024-02-18
EMP_22431,Estagiário,Operações,São Paulo,2758.08,2017-04-24,2021-11-21,False,0,3,7,88,20,3,Male,Divorced,0,High School,4,9.75,Morning,Contractor,CC003,Compliant,Basic,emp_22431@company.com,8.19,True,EMP_00345,2022-05-23,2025-02-25
EMP_22432,Engenheiro de Dados,Marketing,Rio de Janeiro,8043.3,2017-06-05,,True,3,1,10,68,32,7,Female,Divorced,0,High School,4,9.0,Morning,Permanent,CC044,Compliant,Basic,emp_22432@company.com,8.07,True,EMP_00409,,2023-11-22
EMP_22433,Analista de Dados,Operações,Porto Alegre,2447.4,2012-04-13,,True,4,3,20,183,40,7,Female,Single,0,Bachelors,1,13.2,Afternoon,Permanent,CC037,Compliant,Basic,emp_22433@company.com,13.22,True,EMP_00334,2023-02-14,2023-10-19
EMP_22434,Gerente de RH,Financeiro,Porto Alegre,2908.09,2013-03-06,2018-10-03,False,2,3,14,122,98,4,Female,Divorced,0,Bachelors,4,8.13,Morning,Permanent,CC041,Compliant,Basic,emp_22434@company.com,12.33,True,EMP_00311,,2024-07-18
EMP_22435,Coordenador de TI,Recursos Humanos,Rio de Janeiro,5643.32,2017-07-11,,True,2,4,16,12,35,8,Male,Divorced,3,Bachelors,4,6.75,Night,Permanent,CC042,Compliant,Standard,emp_22435@company.com,7.98,True,EMP_00777,,
EMP_22436,Consultor de BI,Financeiro,Rio de Janeiro,6503.57,2024-08-05,,True,2,3,19,20,61,6,Female,Divorced,0,Bachelors,4,18.58,Night,Permanent,CC045,Compliant,Premium,emp_22436@company.com,0.9,True,EMP_00445,,
EMP_22437,Estagiário,Vendas,Fortaleza,6844.49,2021-11-15,,True,2,6,15,183,7,8,Male,Married,2,Bachelors,4,17.05,Morning,Permanent,CC042,Compliant,Basic,emp_22437@company.com,3.62,True,EMP_00510,,2024-05-05
EMP_22438,Consultor de BI,Jurídico,Rio de Janeiro,5867.72,2016-02-13,2020-12-30,False,2,0,13,125,69,5,Male,Single,0,High School,3,12.19,Afternoon,Permanent,CC044,Compliant,Premium,emp_22438@company.com,9.38,True,EMP_00624,2024-07-27,
EMP_22439,Engenheiro de Dados,Recursos Humanos,São Paulo,9520.09,2019-07-11,,True,1,6,18,117,1,5,Male,Widowed,1,Masters,1,7.28,Morning,Permanent,CC024,Compliant,Standard,emp_22439@company.com,5.98,True,EMP_00940,,2023-08-15
EMP_22440,Diretor de Operações,Vendas,Belo Horizonte,6130.34,2012-09-26,,True,4,5,9,-56,56,1,Female,Married,0,Bachelors,4,1.74,Afternoon,Permanent,CC003,Compliant,Basic,emp_22440@company.com,12.77,True,EMP_00898,,2024-01-30
EMP_22441,Consultor de BI,TI,Curitiba,8069.34,2020-03-01,,True,0,2,20,37,3,4,Other,Divorced,2,Bachelors,1,11.08,Afternoon,Permanent,CC050,Compliant,Standard,emp_22441@company.com,5.33,True,EMP_00709,2024-12-26,2023-10-29
EMP_22442,Consultor de BI,Jurídico,Belo Horizonte,7573.91,2014-10-10,,True,2,1,14,157,40,3,Male,Married,0,Bachelors,2,9.86,Morning,Permanent,CC036,Compliant,Basic,emp_22442@company.com,10.73,True,EMP_00586,2017-12-18,
EMP_22443,Diretor de Operações,TI,Curitiba,3414.25,2014-04-14,,True,1,0,14,115,40,8,Male,Widowed,4,High School,2,3.37,Afternoon,Temporary,CC026,Compliant,Basic,emp_22443@company.com,11.22,True,EMP_00052,2025-02-09,
EMP_22444,Diretor de Operações,Operações,Rio de Janeiro,5660.54,2016-01-23,,True,0,4,10,175,18,6,Female,Married,0,Masters,1,10.6,Morning,Permanent,CC033,Compliant,Standard,emp_22444@company.com,9.44,True,EMP_00762,2017-02-20,
EMP_22445,Engenheiro de Dados,TI,São Paulo,10246.64,2010-01-04,,True,1,2,10,156,17,3,Male,Widowed,1,Bachelors,5,14.05,Afternoon,Permanent,CC033,Compliant,Standard,emp_22445@company.com,15.5,True,EMP_00192,2018-07-15,
EMP_22446,Estagiário,Recursos Humanos,Belo Horizonte,4991.3,2020-06-08,,True,2,2,12,-99,30,5,Male,Widowed,1,Bachelors,5,12.07,Morning,Permanent,CC015,Compliant,Standard,emp_22446@company.com,5.06,True,EMP_00668,2024-11-25,
EMP_22447,Engenheiro de Dados,Recursos Humanos,Fortaleza,4650.76,2019-12-17,2021-05-12,False,4,6,14,54,67,5,Male,Single,2,Bachelors,5,3.46,Morning,Permanent,CC038,Non-Compliant,Basic,emp_22447@company.com,5.54,True,EMP_00342,2023-07-29,2025-02-14
EMP_22448,Gerente de RH,Jurídico,Porto Alegre,6341.15,2021-11-26,,True,1,2,10,7,48,4,Female,Divorced,1,Bachelors,5,5.05,Morning,Permanent,CC040,Compliant,Standard,emp_22448@company.com,3.59,True,EMP_00114,,
EMP_22449,Desenvolvedor Python,TI,Rio de Janeiro,5062.96,2011-04-17,2019-10-27,False,1,3,19,7,98,8,Female,Married,2,Bachelors,1,11.75,Afternoon,Permanent,CC005,Compliant,Standard,emp_22449@company.com,14.21,True,EMP_00117,2016-05-23,2023-08-16
EMP_22450,Desenvolvedor Python,Operações,Porto Alegre,4412.59,2016-12-21,,True,0,7,11,86,10,3,Female,Married,0,Masters,2,14.06,Morning,Temporary,CC007,Compliant,Basic,emp_22450@company.com,8.53,True,EMP_00562,,2024-04-21
EMP_22451,Analista de Dados,Operações,São Paulo,5033.43,2016-05-02,2018-05-20,False,0,2,18,129,43,2,Male,Divorced,0,Bachelors,3,4.92,Morning,Permanent,CC022,Compliant,Premium,emp_22451@company.com,9.17,True,EMP_00039,,2024-05-09
EMP_22452,Coordenador de TI,Vendas,Belo Horizonte,8864.02,2013-06-13,,True,2,1,15,159,88,6,Male,Married,0,Bachelors,2,7.29,Morning,Contractor,CC050,Compliant,Standard,emp_22452@company.com,12.05,True,EMP_00824,2025-04-14,
EMP_22453,Engenheiro de Dados,Operações,Fortaleza,5726.76,2015-05-28,,True,0,6,13,67,37,4,Male,Married,0,High School,1,13.76,Afternoon,Permanent,CC024,Compliant,Basic,emp_22453@company.com,10.1,True,EMP_00050,,2024-08-05
EMP_22454,Engenheiro de Dados,Marketing,Rio de Janeiro,3343.85,2013-04-22,,True,3,1,7,2,2,5,Male,Married,1,Masters,4,11.08,Morning,Permanent,CC004,Compliant,Standard,emp_22454@company.com,12.2,True,EMP_00152,,2024-10-19
EMP_22455,Auxiliar Administrativo,Recursos Humanos,Rio de Janeiro,2976.51,2024-12-14,,True,0,4,17,189,62,6,Female,Single,0,Bachelors,3,12.24,Morning,Permanent,CC046,Compliant,Premium,emp_22455@company.com,0.54,True,EMP_00714,,2024-03-19
